# cost sweep in tokens · tokenizer=char-ratio/4.0
# columns: s_kib copy_naive copy_cached waggle ratio_vs_cached
4 30720.0 12288.0 2785.0 4.41
16 122880.0 49152.0 2785.0 17.65
40 307200.0 122880.0 2785.0 44.12
160 1228800.0 491520.0 2785.0 176.49
640 4915200.0 1966080.0 2785.0 705.95
